"Date","Longitude","Latitude","Elevation","MaxTemperature","MinTemperature","Precipitation","Wind","RelativeHumidity","Solar",
"1/20/2006","-7.1875","41.9948","715","7.029","-0.902","0.422287","1.60957","0.951028","3.62931",
"1/21/2006","-7.1875","41.9948","715","8.766","-0.457","0","1.97704","0.904341","10.4876",
"1/22/2006","-7.1875","41.9948","715","8.448","-2.553","0","1.66175","0.908241","10.5735",
"1/23/2006","-7.1875","41.9948","715","9.702","-2.721","0","1.52908","0.80999","10.8944",
"1/24/2006","-7.1875","41.9948","715","7.793","-1.046","0","2.61619","0.843095","10.3858",
"1/25/2006","-7.1875","41.9948","715","6.657","-1.524","0.0343323","2.64265","0.872573","8.01231",
"1/26/2006","-7.1875","41.9948","715","9.258","-3.086","0","1.51638","0.712688","10.1064",
"1/27/2006","-7.1875","41.9948","715","4.507","-4.654","0.0549317","2.90521","0.751494","11.1175",
"1/28/2006","-7.1875","41.9948","715","2.594","-5.385","1.34583","3.71179","0.811681","5.75241",
"1/29/2006","-7.1875","41.9948","715","4.448","-4.89","0.295257","2.86351","0.703875","9.54687",
"1/30/2006","-7.1875","41.9948","715","8.275","-5.558","0","1.89633","0.767999","11.8845",
"1/31/2006","-7.1875","41.9948","715","10.459","-5.012","0","1.26184","0.800841","11.8189",
"2/1/2006","-7.1875","41.9948","715","11.627","-4.963","0","1.03468","0.790452","11.8975",
"2/2/2006","-7.1875","41.9948","715","10.406","-2.879","0","2.08245","0.849208","11.2619",
"2/3/2006","-7.1875","41.9948","715","12.673","-1.325","0","1.58849","0.81593","11.6841",
"2/4/2006","-7.1875","41.9948","715","9.711","-2.094","0","1.85327","0.700017","12.5616",
"2/5/2006","-7.1875","41.9948","715","10.571","-2.985","0","1.79063","0.593795","12.7168",
"2/6/2006","-7.1875","41.9948","715","9.627","-4.012","0","1.98204","0.727864","12.7667",
"2/7/2006","-7.1875","41.9948","715","12.908","-3.331","0","1.49608","0.686244","13.0876",
"2/8/2006","-7.1875","41.9948","715","12.434","-3.431","0","1.40279","0.696922","13.2353",
"2/9/2006","-7.1875","41.9948","715","12.451","-2.75","0","1.43902","0.680813","13.1388",
"2/10/2006","-7.1875","41.9948","715","13.36","-0.942","0.0326156","1.45184","0.630464","11.6627",
"2/11/2006","-7.1875","41.9948","715","13.83","3.633","0.0180244","1.60222","0.657437","12.7888",
"2/12/2006","-7.1875","41.9948","715","13.107","0.725","0","1.77247","0.825856","13.318",
"2/13/2006","-7.1875","41.9948","715","13.602","-1.602","0","1.30824","0.778393","13.4977",
"2/14/2006","-7.1875","41.9948","715","10.122","0.181","0.117588","1.83927","0.8835","8.834",
"2/15/2006","-7.1875","41.9948","715","8.973","-0.832","1.369","2.29818","0.87781","4.55934",
"2/16/2006","-7.1875","41.9948","715","7.194","4.275","8.44145","4.03633","0.965894","2.15972",
"2/17/2006","-7.1875","41.9948","715","5.557","3.518","21.092","5.25538","0.97104","0.969132",
"2/18/2006","-7.1875","41.9948","715","4.85","2.258","30.8166","5.36555","0.966319","2.14397",
"2/19/2006","-7.1875","41.9948","715","2.639","0.943","16.41","5.09491","0.967901","3.04667",
"2/20/2006","-7.1875","41.9948","715","2.968","1.606","4.43745","4.1819","0.95468","4.47497",
"2/21/2006","-7.1875","41.9948","715","3.774","-0.595","1.86853","4.02842","0.882602","8.87535",
"2/22/2006","-7.1875","41.9948","715","4.772","-3.411","2.47278","2.2768","0.811502","14.3156",
"2/23/2006","-7.1875","41.9948","715","7.75","-3.72","0.193977","1.52368","0.730188","13.8916",
"2/24/2006","-7.1875","41.9948","715","5.08","-4.389","3.68214","2.9024","0.819277","13.25",
"2/25/2006","-7.1875","41.9948","715","3.204","0.308","22.7511","1.54902","0.981412","4.32917",
"2/26/2006","-7.1875","41.9948","715","5.062","-1.34","1.5295","3.54691","0.906649","10.1909",
"2/27/2006","-7.1875","41.9948","715","9.079","-3.968","0","1.63572","0.843561","16.3581",
"2/28/2006","-7.1875","41.9948","715","9.161","-3.282","0.264359","1.5216","0.872403","14.8102",
"3/1/2006","-7.1875","41.9948","715","8.082","-2.958","0.0205994","2.12602","0.790838","16.8298",
"3/2/2006","-7.1875","41.9948","715","5.059","-3.324","0.485802","2.41002","0.910531","7.80862",
"3/3/2006","-7.1875","41.9948","715","6.889","3.136","12.6154","3.45897","0.989498","1.06836",
"3/4/2006","-7.1875","41.9948","715","7.356","-0.147","24.8257","5.79748","0.977558","1.79055",
"3/5/2006","-7.1875","41.9948","715","4.165","-1.569","1.97411","4.75893","0.845744","11.5401",
"3/6/2006","-7.1875","41.9948","715","7.804","-1.69","0.130463","1.90391","0.869858","16.3524",
"3/7/2006","-7.1875","41.9948","715","7.889","-1.44","2.57149","2.04175","0.995813","2.601",
"3/8/2006","-7.1875","41.9948","715","9.059","5.844","1.81961","1.82616","0.987555","3.56062",
"3/9/2006","-7.1875","41.9948","715","7.361","2.807","3.59631","2.77537","0.964945","4.16143",
"3/10/2006","-7.1875","41.9948","715","5.038","2.629","2.58694","3.09733","0.959893","2.83663",
"3/11/2006","-7.1875","41.9948","715","8.84","4.529","2.84271","3.07386","0.984713","3.77882",
"3/12/2006","-7.1875","41.9948","715","15.423","3.661","0.113296","1.49647","0.882009","17.5604",
"3/13/2006","-7.1875","41.9948","715","17.958","3.849","0","1.40753","0.793456","18.5745",
"3/14/2006","-7.1875","41.9948","715","17.454","3.622","0","1.49494","0.761321","18.9672",
"3/15/2006","-7.1875","41.9948","715","17.504","1.07","0","1.33999","0.774526","19.0793",
"3/16/2006","-7.1875","41.9948","715","15.429","1.778","0.0686646","1.3616","0.846724","18.1766",
"3/17/2006","-7.1875","41.9948","715","8.446","5.237","9.08089","3.43945","0.945033","4.54112",
"3/18/2006","-7.1875","41.9948","715","8.752","5.722","5.476","3.21502","0.967239","4.0369",
"3/19/2006","-7.1875","41.9948","715","7.244","4.674","12.727","3.56985","0.972531","3.29417",
"3/20/2006","-7.1875","41.9948","715","6.673","4.286","6.80809","3.59057","0.976212","3.25727",
"3/21/2006","-7.1875","41.9948","715","7.538","4.855","9.47571","2.36135","0.971725","5.47701",
"3/22/2006","-7.1875","41.9948","715","6.142","4.3","5.83992","2.4945","0.976469","2.9273",
"3/23/2006","-7.1875","41.9948","715","8.43","4.624","30.8407","5.08961","0.984754","0.975206",
"3/24/2006","-7.1875","41.9948","715","8.656","7.715","25.3338","4.69174","0.982021","1.73064",
"3/25/2006","-7.1875","41.9948","715","10.435","7.154","1.58958","3.56607","0.967591","4.51969",
"3/26/2006","-7.1875","41.9948","715","15.085","7.843","4.01001","5.54425","0.882889","18.6618",
"3/27/2006","-7.1875","41.9948","715","11.234","5.562","4.74815","3.49272","0.89987","15.888",
"3/28/2006","-7.1875","41.9948","715","6.344","3.483","1.74408","2.80405","0.930783","4.21965",
"3/29/2006","-7.1875","41.9948","715","7.84","3.21","5.61676","2.58014","0.983025","2.03608",
"3/30/2006","-7.1875","41.9948","715","11.95","8.003","5.73349","3.3362","0.946097","4.89763",
"3/31/2006","-7.1875","41.9948","715","9.484","6.124","1.02997","2.04637","0.942976","4.68231",
"4/1/2006","-7.1875","41.9948","715","11.071","4.342","1.53809","1.8102","0.91404","8.42816",
"4/2/2006","-7.1875","41.9948","715","11.799","5.694","1.39647","1.53881","0.904395","9.70796",
"4/3/2006","-7.1875","41.9948","715","16.164","3.38","0","2.51981","0.780928","18.654",
"4/4/2006","-7.1875","41.9948","715","10.567","5.782","2.46334","3.27804","0.873535","3.93885",
"4/5/2006","-7.1875","41.9948","715","7.726","6.372","9.3195","2.99844","0.967791","3.73269",
"4/6/2006","-7.1875","41.9948","715","8.488","6.053","10.5434","1.91872","0.983242","2.51421",
"4/7/2006","-7.1875","41.9948","715","11.016","6.984","3.91989","1.27524","0.967483","6.5871",
"4/8/2006","-7.1875","41.9948","715","11.662","6.564","0.636864","1.30288","0.908841","11.1519",
"4/9/2006","-7.1875","41.9948","715","12.999","4.808","11.0404","1.7941","0.945594","11.983",
"4/10/2006","-7.1875","41.9948","715","11.808","2.61","1.18961","2.7915","0.75269","22.1317",
"4/11/2006","-7.1875","41.9948","715","14.141","-2.22","0","1.99613","0.700549","25.5049",
"4/12/2006","-7.1875","41.9948","715","16.985","-1.128","0","1.32561","0.690326","21.684",
"4/13/2006","-7.1875","41.9948","715","17.983","4.016","0","1.97733","0.728114","25.0836",
"4/14/2006","-7.1875","41.9948","715","16.736","5.258","5.63908","2.95951","0.704325","16.7552",
"4/15/2006","-7.1875","41.9948","715","8.574","6.252","14.5535","2.43424","0.963567","5.21218",
"4/16/2006","-7.1875","41.9948","715","9.467","5.608","4.743","2.09798","0.937944","10.957",
"4/17/2006","-7.1875","41.9948","715","12.244","4.16","3.62205","2.96394","0.834031","19.8412",
"4/18/2006","-7.1875","41.9948","715","14.666","1.972","0.0549316","1.79983","0.819157","21.6845",
"4/19/2006","-7.1875","41.9948","715","13.337","6.218","1.48315","2.08462","0.890093","18.5811",
"4/20/2006","-7.1875","41.9948","715","13.389","0.924","1.71318","2.12616","0.911934","13.7047",
"4/21/2006","-7.1875","41.9948","715","9.008","4.788","8.78562","3.51196","0.916155","8.81752",
"4/22/2006","-7.1875","41.9948","715","15.123","2.725","0.496101","2.87891","0.763701","20.6067",
"4/23/2006","-7.1875","41.9948","715","22.041","6.16","0.793075","1.48719","0.77124","22.0256",
"4/24/2006","-7.1875","41.9948","715","23.567","8.083","2.77748","1.62078","0.801301","26.1552",
"4/25/2006","-7.1875","41.9948","715","24.193","10.93","0.322723","1.62698","0.760395","21.2808",
"4/26/2006","-7.1875","41.9948","715","25.279","8.488","0","1.69405","0.602315","27.0808",
"4/27/2006","-7.1875","41.9948","715","20.998","7.623","0","2.36782","0.636654","26.7491",
"4/28/2006","-7.1875","41.9948","715","20.034","6.393","0.109863","1.79474","0.676061","23.7076",
"4/29/2006","-7.1875","41.9948","715","19.435","2.997","0","1.80009","0.672252","27.8546",
"4/30/2006","-7.1875","41.9948","715","20.705","3.411","0","1.50777","0.674409","27.7253",
"5/1/2006","-7.1875","41.9948","715","19.152","2.979","0","1.89397","0.684039","27.8882",
"5/2/2006","-7.1875","41.9948","715","19.175","1.853","0","2.11264","0.667462","28.7134",
"5/3/2006","-7.1875","41.9948","715","20.004","6.757","10.5846","1.82846","0.76375","15.4229",
"5/4/2006","-7.1875","41.9948","715","10.647","7.984","7.1394","1.82495","0.953717","4.45196",
"5/5/2006","-7.1875","41.9948","715","16.85","3.668","0.0411987","1.79213","0.794064","18.8476",
"5/6/2006","-7.1875","41.9948","715","16.102","4.273","0.216293","1.81984","0.766654","24.5191",
"5/7/2006","-7.1875","41.9948","715","10.007","5.372","0.995635","2.15409","0.87679","10.9355",
"5/8/2006","-7.1875","41.9948","715","12.294","4.108","0.536442","1.68584","0.764074","17.8029",
"5/9/2006","-7.1875","41.9948","715","18.455","3.289","0","1.6856","0.6844","25.0274",
"5/10/2006","-7.1875","41.9948","715","21.547","6.067","0.674629","1.46935","0.689292","24.5123",
"5/11/2006","-7.1875","41.9948","715","22.133","6.849","0.200844","2.08795","0.696983","27.1525",
"5/12/2006","-7.1875","41.9948","715","19.491","6.211","0.202561","1.5186","0.760532","22.0559",
"5/13/2006","-7.1875","41.9948","715","21.981","8.717","0.302124","1.22173","0.693894","23.199",
"5/14/2006","-7.1875","41.9948","715","21.415","7.768","0.0411987","2.26406","0.531965","20.7335",
"5/15/2006","-7.1875","41.9948","715","21.747","4.372","0.841999","1.88182","0.646863","23.3005",
"5/16/2006","-7.1875","41.9948","715","24.044","7.295","0","1.88911","0.730703","28.3289",
"5/17/2006","-7.1875","41.9948","715","24.25","8.335","0.0137329","2.61246","0.648832","25.8318",
"5/18/2006","-7.1875","41.9948","715","17.758","7.206","1.25313","2.93211","0.715648","29.6019",
"5/19/2006","-7.1875","41.9948","715","19.628","5.488","0.214577","2.24966","0.697544","26.0191",
"5/20/2006","-7.1875","41.9948","715","14.458","7.596","1.04113","2.47201","0.862915","9.03527",
"5/21/2006","-7.1875","41.9948","715","14.716","7.106","2.93198","3.60452","0.875045","10.1226",
"5/22/2006","-7.1875","41.9948","715","11.379","3.354","3.5594","3.41651","0.813851","20.8581",
"5/23/2006","-7.1875","41.9948","715","14.89","0.493","0.0274658","2.28333","0.686854","30.3751",
"5/24/2006","-7.1875","41.9948","715","18.771","1.977","0","1.99717","0.65119","31.0509",
"5/25/2006","-7.1875","41.9948","715","25.027","7.028","0","2.06266","0.575977","30.3234",
"5/26/2006","-7.1875","41.9948","715","27.457","11.481","0","2.04888","0.592091","28.9885",
"5/27/2006","-7.1875","41.9948","715","28.208","12.708","0","1.86084","0.611954","29.6428",
"5/28/2006","-7.1875","41.9948","715","30.745","14.659","0","1.49546","0.568288","15.3589",
"5/29/2006","-7.1875","41.9948","715","28.129","14.068","0","2.50357","0.569409","30.627",
"5/30/2006","-7.1875","41.9948","715","24.983","10.446","0","2.51035","0.512752","31.5305",
"5/31/2006","-7.1875","41.9948","715","20.639","4.248","0","3.05395","0.454234","32.4005",
"6/1/2006","-7.1875","41.9948","715","21.42","3.98","0","3.24082","0.415147","32.7543",
"6/2/2006","-7.1875","41.9948","715","26.806","6.488","0","1.76095","0.359563","32.0845",
"6/3/2006","-7.1875","41.9948","715","26.842","8.048","0","2.11721","0.375298","32.1254",
"6/4/2006","-7.1875","41.9948","715","26.931","7.728","0","2.20822","0.38344","32.5163",
"6/5/2006","-7.1875","41.9948","715","28.845","7.075","0","1.60684","0.451538","32.1914",
"6/6/2006","-7.1875","41.9948","715","29.677","12.862","0","2.79844","0.314429","31.6268",
"6/7/2006","-7.1875","41.9948","715","29.79","15.279","0","3.46984","0.311749","27.8543",
"6/8/2006","-7.1875","41.9948","715","26.946","12.808","0","2.97553","0.510687","31.0431",
"6/9/2006","-7.1875","41.9948","715","22.338","7.007","1.29433","2.05827","0.755082","22.8323",
"6/10/2006","-7.1875","41.9948","715","19.527","9.341","1.26686","1.83771","0.838696","10.72",
"6/11/2006","-7.1875","41.9948","715","27.393","12.08","0","2.40806","0.557409","30.1607",
"6/12/2006","-7.1875","41.9948","715","28.408","12.829","0.130463","1.69095","0.61522","14.661",
"6/13/2006","-7.1875","41.9948","715","24.264","15.539","0.21286","2.18639","0.498133","13.255",
"6/14/2006","-7.1875","41.9948","715","26.602","10.699","2.38609","2.2192","0.652555","16.7548",
"6/15/2006","-7.1875","41.9948","715","24.669","10.457","1.99471","1.96836","0.707632","26.559",
"6/16/2006","-7.1875","41.9948","715","23.308","7.362","6.13861","1.31747","0.82487","13.191",
"6/17/2006","-7.1875","41.9948","715","19.558","10.551","21.0423","0.728477","0.940568","14.3629",
"6/18/2006","-7.1875","41.9948","715","21.564","10.964","8.80108","1.52498","0.890186","26.3738",
"6/19/2006","-7.1875","41.9948","715","23.73","9.593","0.590515","2.20763","0.719341","29.5951",
"6/20/2006","-7.1875","41.9948","715","23.116","11.861","0.394821","2.12959","0.732711","22.6783",
"6/21/2006","-7.1875","41.9948","715","26.111","9.15","0","1.99773","0.563118","31.6932",
"6/22/2006","-7.1875","41.9948","715","28.54","11.534","0","1.96517","0.584754","31.4705",
"6/23/2006","-7.1875","41.9948","715","28.005","12.762","0","2.5729","0.591442","31.5145",
"6/24/2006","-7.1875","41.9948","715","18.588","13.187","1.60847","2.38402","0.841688","20.0274",
"6/25/2006","-7.1875","41.9948","715","21.476","10.394","0.291824","2.31866","0.74962","18.524",
"6/26/2006","-7.1875","41.9948","715","19.308","10.921","0.363922","1.97857","0.738012","15.9128",
"6/27/2006","-7.1875","41.9948","715","25.608","10.066","0.0858306","1.90664","0.648722","29.1611",
"6/28/2006","-7.1875","41.9948","715","24.604","9.16","0","2.30909","0.628521","31.3706",
"6/29/2006","-7.1875","41.9948","715","25.96","11.244","0.113297","2.03281","0.631548","28.3484",
"6/30/2006","-7.1875","41.9948","715","29.118","12.447","0","2.38382","0.512621","31.6466",
"7/1/2006","-7.1875","41.9948","715","27.392","11.98","0","2.4783","0.505573","31.5119",
"7/2/2006","-7.1875","41.9948","715","25.503","11.389","0.0240326","2.42135","0.678032","28.0722",
"7/3/2006","-7.1875","41.9948","715","23.446","11.334","0.11673","2.05641","0.659014","20.8526",
"7/4/2006","-7.1875","41.9948","715","19.537","10.596","8.74443","2.06235","0.828387","27.63",
"7/5/2006","-7.1875","41.9948","715","22.678","9.433","0.11673","2.66638","0.671292","27.7966",
"7/6/2006","-7.1875","41.9948","715","25.536","8.062","0","2.33476","0.574926","31.3073",
"7/7/2006","-7.1875","41.9948","715","28.544","11.282","0","2.27029","0.557797","31.2172",
"7/8/2006","-7.1875","41.9948","715","29.455","12.063","0","2.33207","0.529509","31.3939",
"7/9/2006","-7.1875","41.9948","715","31.868","12.902","0","1.85504","0.414633","31.1965",
"7/10/2006","-7.1875","41.9948","715","33.232","15.857","0","2.55288","0.331472","30.8054",
"7/11/2006","-7.1875","41.9948","715","33.619","15.194","0","2.06998","0.455801","28.3054",
"7/12/2006","-7.1875","41.9948","715","34.482","16.117","0.476361","2.18975","0.480654","21.6418",
"7/13/2006","-7.1875","41.9948","715","34.776","15.049","1.25485","1.54662","0.572586","20.4646",
"7/14/2006","-7.1875","41.9948","715","31.42","17.348","0.199127","1.65737","0.462085","15.9281",
"7/15/2006","-7.1875","41.9948","715","30.277","15.936","1.22223","1.15352","0.528167","13.9291",
"7/16/2006","-7.1875","41.9948","715","32.585","15.199","0","1.42438","0.488089","28.5717",
"7/17/2006","-7.1875","41.9948","715","33.839","16.821","0.180244","1.89194","0.458508","23.259",
"7/18/2006","-7.1875","41.9948","715","23.57","13.715","2.90794","1.86845","0.660746","11.2679",
"7/19/2006","-7.1875","41.9948","715","24.934","14.46","4.3087","2.16174","0.667504","19.5947",
"7/20/2006","-7.1875","41.9948","715","27.245","12.83","0.0583649","1.9599","0.632085","28.0415",
"7/21/2006","-7.1875","41.9948","715","27.039","10.717","0","2.43707","0.555302","29.9598",
"7/22/2006","-7.1875","41.9948","715","26.959","10.322","0","2.24026","0.601893","29.7757",
"7/23/2006","-7.1875","41.9948","715","30.732","14.007","0.0137329","1.99242","0.5684","29.1525",
"7/24/2006","-7.1875","41.9948","715","29.695","13.72","0","2.24937","0.563532","29.3078",
"7/25/2006","-7.1875","41.9948","715","28.34","12.556","0.0841141","2.28085","0.624995","26.91",
"7/26/2006","-7.1875","41.9948","715","27.795","14.173","0.279808","2.46123","0.617573","28.2775",
"7/27/2006","-7.1875","41.9948","715","19.522","13.655","4.7842","2.76308","0.846889","21.0478",
"7/28/2006","-7.1875","41.9948","715","27.146","12.634","0.0823975","2.26099","0.583541","26.2436",
"7/29/2006","-7.1875","41.9948","715","28.4","9.317","0","2.21683","0.55103","28.44",
"7/30/2006","-7.1875","41.9948","715","24.757","14.522","0","2.14816","0.630477","17.3333",
"7/31/2006","-7.1875","41.9948","715","26.541","8.864","0","2.42884","0.584386","29.0429",
"8/1/2006","-7.1875","41.9948","715","27.22","13.206","0","2.60028","0.626184","28.0754",
"8/2/2006","-7.1875","41.9948","715","29.206","13.352","0","2.76018","0.50067","28.4029",
"8/3/2006","-7.1875","41.9948","715","27.465","15.415","0.0652313","2.90455","0.629497","26.5298",
"8/4/2006","-7.1875","41.9948","715","29.183","8.768","0","2.15449","0.492502","28.727",
"8/5/2006","-7.1875","41.9948","715","33.507","11.74","0","1.93367","0.426047","28.7113",
"8/6/2006","-7.1875","41.9948","715","33.473","13.823","0","1.94793","0.400697","28.256",
"8/7/2006","-7.1875","41.9948","715","31.442","12.289","0","2.37346","0.432693","28.314",
"8/8/2006","-7.1875","41.9948","715","29.622","10.374","0","2.34497","0.460987","28.3147",
"8/9/2006","-7.1875","41.9948","715","32.386","11.328","0","1.80968","0.471014","27.9024",
"8/10/2006","-7.1875","41.9948","715","33.62","12.509","0","1.93903","0.365789","27.6185",
"8/11/2006","-7.1875","41.9948","715","33.658","12.85","0","2.15099","0.414139","27.6405",
"8/12/2006","-7.1875","41.9948","715","27.665","11.744","0","2.76474","0.426745","27.7903",
"8/13/2006","-7.1875","41.9948","715","29.96","7.891","0","2.12842","0.428078","28.1092",
"8/14/2006","-7.1875","41.9948","715","27.884","8.941","0","2.28224","0.484085","26.2032",
"8/15/2006","-7.1875","41.9948","715","21.763","8.464","0","2.76588","0.649418","26.4209",
"8/16/2006","-7.1875","41.9948","715","12.405","8.443","13.7003","3.18659","0.951744","1.7487",
"8/17/2006","-7.1875","41.9948","715","12.487","9.057","7.9977","3.03952","0.913257","5.69554",
"8/18/2006","-7.1875","41.9948","715","13.22","10.682","15.4203","2.32524","0.939579","8.23151",
"8/19/2006","-7.1875","41.9948","715","16.291","10.35","0.74501","1.51863","0.84506","7.21822",
"8/20/2006","-7.1875","41.9948","715","25.428","8.3","0.00686645","1.57817","0.646337","25.8995",
"8/21/2006","-7.1875","41.9948","715","28.164","11.046","0","1.66083","0.526835","26.1211",
"8/22/2006","-7.1875","41.9948","715","29.536","11.182","0","2.00564","0.444361","25.6927",
"8/23/2006","-7.1875","41.9948","715","28.085","9.817","0","2.20352","0.548648","25.0297",
"8/24/2006","-7.1875","41.9948","715","25.159","11.022","0.0617981","2.97586","0.628888","23.5763",
"8/25/2006","-7.1875","41.9948","715","22.422","12.47","0","3.32831","0.72056","22.0546",
"8/26/2006","-7.1875","41.9948","715","24.82","10.206","0.0102997","3.07794","0.676276","23.4995",
"8/27/2006","-7.1875","41.9948","715","26.649","11.791","0","2.45081","0.696458","23.7097",
"8/28/2006","-7.1875","41.9948","715","27.398","13.392","0","2.84356","0.628272","24.2278",
"8/29/2006","-7.1875","41.9948","715","25.333","12.077","0","3.10285","0.581408","24.5561",
"8/30/2006","-7.1875","41.9948","715","31.75","13.586","0.195694","1.83871","0.623668","22.3866",
"8/31/2006","-7.1875","41.9948","715","31.463","14.669","0","2.64027","0.340028","24.5386",
"9/1/2006","-7.1875","41.9948","715","30.519","11.932","0","2.17802","0.387876","23.6775",
"9/2/2006","-7.1875","41.9948","715","28.734","13.557","0","2.12068","0.411738","23.071",
"9/3/2006","-7.1875","41.9948","715","31.616","14.354","0","1.88645","0.438789","23.2777",
"9/4/2006","-7.1875","41.9948","715","34.955","15.016","0","1.78566","0.367781","23.548",
"9/5/2006","-7.1875","41.9948","715","34.817","16.11","0","1.8075","0.289754","23.0232",
"9/6/2006","-7.1875","41.9948","715","33.518","16.85","0","2.35622","0.313889","22.3995",
"9/7/2006","-7.1875","41.9948","715","31.867","15.362","0.573349","2.33024","0.321943","21.6572",
"9/8/2006","-7.1875","41.9948","715","31.131","15.962","0.0137329","1.78259","0.390034","17.3364",
"9/9/2006","-7.1875","41.9948","715","30.131","14.954","0.913239","1.85787","0.438265","18.9437",
"9/10/2006","-7.1875","41.9948","715","26.785","10.78","0","1.94212","0.53534","21.5819",
"9/11/2006","-7.1875","41.9948","715","21.45","10.128","3.32336","1.48031","0.779221","8.14641",
"9/12/2006","-7.1875","41.9948","715","21.509","10.644","0.561332","1.44736","0.775081","14.047",
"9/13/2006","-7.1875","41.9948","715","18.742","6.751","3.17831","1.72022","0.791774","10.5266",
"9/14/2006","-7.1875","41.9948","715","15.812","7.119","1.46084","3.07486","0.798939","14.6766",
"9/15/2006","-7.1875","41.9948","715","13.379","8.364","1.787","3.30892","0.799114","9.8077",
"9/16/2006","-7.1875","41.9948","715","21.46","5.57","0.044632","2.3712","0.64402","20.5882",
"9/17/2006","-7.1875","41.9948","715","18.501","10.633","0.748443","1.25283","0.799331","5.53055",
"9/18/2006","-7.1875","41.9948","715","23.143","10.172","0.235176","1.77811","0.728001","18.3581",
"9/19/2006","-7.1875","41.9948","715","25.635","9.208","0","1.98565","0.649328","20.4717",
"9/20/2006","-7.1875","41.9948","715","25.241","8.792","0","3.12009","0.465615","20.1614",
"9/21/2006","-7.1875","41.9948","715","16.9","9.993","13.0051","4.47737","0.776898","3.70817",
"9/22/2006","-7.1875","41.9948","715","11.793","9.579","6.31113","3.45331","0.933593","3.80593",
"9/23/2006","-7.1875","41.9948","715","11.07","10.112","12.109","3.58815","0.947059","4.12402",
"9/24/2006","-7.1875","41.9948","715","12.092","9.526","21.6225","2.72972","0.972073","1.03078",
"9/25/2006","-7.1875","41.9948","715","15.588","8.303","0.590515","1.62902","0.934912","5.65048",
"9/26/2006","-7.1875","41.9948","715","24.162","9.163","0.422287","1.4031","0.81266","16.228",
"9/27/2006","-7.1875","41.9948","715","21.966","7.987","0","1.72005","0.748576","18.5867",
"9/28/2006","-7.1875","41.9948","715","14.726","12.214","2.72083","1.23817","0.952673","2.83219",
"9/29/2006","-7.1875","41.9948","715","13.888","11.572","3.51734","2.17572","0.95941","1.9827",
"9/30/2006","-7.1875","41.9948","715","15.195","12.192","7.85093","3.29344","0.921146","5.59333",
"10/1/2006","-7.1875","41.9948","715","14.417","11.506","5.62019","2.40184","0.960977","1.97685",
"10/2/2006","-7.1875","41.9948","715","16.983","10.679","18.6871","3.30763","0.927791","3.78715",
"10/3/2006","-7.1875","41.9948","715","12.322","9.052","7.59602","2.85099","0.939245","4.24564",
"10/4/2006","-7.1875","41.9948","715","12.646","7.317","4.62113","2.26101","0.927265","7.36189",
"10/5/2006","-7.1875","41.9948","715","16.906","5.931","0.283241","1.23953","0.837206","15.7951",
"10/6/2006","-7.1875","41.9948","715","14.278","5.512","2.48909","1.32597","0.956544","3.83591",
"10/7/2006","-7.1875","41.9948","715","15.343","9.265","2.57835","1.34245","0.976913","2.69241",
"10/8/2006","-7.1875","41.9948","715","18.67","8.828","7.15656","1.62749","0.939286","12.7474",
"10/9/2006","-7.1875","41.9948","715","19.123","9.974","7.62691","1.70276","0.889025","15.7099",
"10/10/2006","-7.1875","41.9948","715","18.23","11.016","5.64251","2.9834","0.871504","9.86456",
"10/11/2006","-7.1875","41.9948","715","12.622","7.062","11.9871","2.92031","0.905137","8.42259",
"10/12/2006","-7.1875","41.9948","715","16.013","4.065","0","1.78794","0.754618","16.3472",
"10/13/2006","-7.1875","41.9948","715","16.727","4.885","0","1.96139","0.810002","15.9745",
"10/14/2006","-7.1875","41.9948","715","18.274","4.909","0","1.83758","0.672557","16.2287",
"10/15/2006","-7.1875","41.9948","715","17.271","8.959","0","3.54568","0.679602","12.828",
"10/16/2006","-7.1875","41.9948","715","14.275","10.846","16.1911","4.57316","0.916036","2.04626",
"10/17/2006","-7.1875","41.9948","715","12.721","9.96","10.3254","4.17987","0.943806","4.06721",
"10/18/2006","-7.1875","41.9948","715","11.264","9.949","14.7217","5.91371","0.951101","0.996413",
"10/19/2006","-7.1875","41.9948","715","11.478","9.218","18.2236","3.65577","0.973211","0.793968",
"10/20/2006","-7.1875","41.9948","715","12.78","10.871","18.1772","2.97237","0.975147","2.02033",
"10/21/2006","-7.1875","41.9948","715","11.602","10.836","7.91102","3.50138","0.970099","1.11549",
"10/22/2006","-7.1875","41.9948","715","13.214","10.914","35.3674","4.73413","0.979251","0.592875",
"10/23/2006","-7.1875","41.9948","715","12.753","9.042","15.0375","4.54121","0.964727","1.99524",
"10/24/2006","-7.1875","41.9948","715","14.048","6.624","19.4218","3.92927","0.979785","0.806344",
"10/25/2006","-7.1875","41.9948","715","15.013","10.675","47.1331","6.11702","0.966011","2.91099",
"10/26/2006","-7.1875","41.9948","715","11.091","9.543","6.03561","4.03718","0.963044","1.64143",
"10/27/2006","-7.1875","41.9948","715","17.711","7.936","0.0377655","2.05216","0.889815","12.7736",
"10/28/2006","-7.1875","41.9948","715","20.598","10.848","0","2.41681","0.858641","13.0449",
"10/29/2006","-7.1875","41.9948","715","21.792","11.571","0","2.03945","0.729873","13.0268",
"10/30/2006","-7.1875","41.9948","715","21.777","12.518","0","1.95237","0.704873","11.099",
